"REF_DATE","GEO","DGUID","Type of unit","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009-07","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","5.514","","","","3"
"2009-07","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","11.720","","","","3"
"2009-08","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","21.824","","","","3"
"2009-08","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","5.911","","","","3"
"2009-08","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","15.913","","","","3"
"2009-09","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","20.716","","","","3"
"2009-09","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","6.859","","","","3"
"2009-09","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","13.857","","","","3"
"2009-10","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","18.437","","","","3"
"2009-10","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","6.549","","","","3"
"2009-10","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","11.888","","","","3"
"2009-11","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","25.871","","","","3"
"2009-11","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","6.203","","","","3"
"2009-11","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","19.668","","","","3"
"2009-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","24.394","","","","3"
"2009-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","6.961","","","","3"
"2009-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","17.433","","","","3"
"2010-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","27.138","","","","3"
"2010-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","7.287","","","","3"
"2010-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","19.851","","","","3"
"2010-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","16.653","","","","3"
"2010-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","5.646","","","","3"
"2010-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","11.007","","","","3"
"2010-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","22.195","","","","3"
"2010-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","7.636","","","","3"
"2010-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","14.559","","","","3"
"2010-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","24.650","","","","3"
"2010-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","6.714","","","","3"
"2010-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","17.936","","","","3"
"2010-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","21.241","","","","3"
"2010-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","5.737","","","","3"
"2010-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","15.504","","","","3"
"2010-06","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","22.917","","","","3"
"2010-06","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","5.816","","","","3"
"2010-06","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","17.101","","","","3"
"2010-07","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","23.186","","","","3"
"2010-07","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","5.366","","","","3"
"2010-07","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","17.820","","","","3"
"2010-08","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","18.998","","","","3"
"2010-08","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","5.245","","","","3"
"2010-08","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","13.753","","","","3"
"2010-09","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","21.269","","","","3"
"2010-09","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","5.042","","","","3"
"2010-09","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","16.227","","","","3"
"2010-10","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","24.524","","","","3"
"2010-10","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","5.218","","","","3"
"2010-10","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","19.306","","","","3"
"2010-11","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","19.809","","","","3"
"2010-11","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.885","","","","3"
"2010-11","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","14.924","","","","3"
"2010-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","22.248","","","","3"
"2010-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.792","","","","3"
"2010-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","17.456","","","","3"
"2011-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","17.192","","","","3"
"2011-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.712","","","","3"
"2011-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","12.480","","","","3"
"2011-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","14.487","","","","3"
"2011-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","5.649","","","","3"
"2011-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","8.838","","","","3"
"2011-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","26.638","","","","3"
"2011-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.975","","","","3"
"2011-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","21.663","","","","3"
"2011-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","20.368","","","","3"
"2011-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.573","","","","3"
"2011-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","15.795","","","","3"
"2011-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","23.801","","","","3"
"2011-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","5.017","","","","3"
"2011-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","18.784","","","","3"
"2011-06","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","20.600","","","","3"
"2011-06","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.454","","","","3"
"2011-06","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","16.146","","","","3"
"2011-07","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","22.078","","","","3"
"2011-07","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.755","","","","3"
"2011-07","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","17.323","","","","3"
"2011-08","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","16.542","","","","3"
"2011-08","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.386","","","","3"
"2011-08","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","12.156","","","","3"
"2011-09","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","32.744","","","","3"
"2011-09","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.393","","","","3"
"2011-09","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","28.351","","","","3"
"2011-10","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","24.903","","","","3"
"2011-10","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.236","","","","3"
"2011-10","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","20.667","","","","3"
"2011-11","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","28.673","","","","3"
"2011-11","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.669","","","","3"
"2011-11","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","24.004","","","","3"
"2011-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","24.370","","","","3"
"2011-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.386","","","","3"
"2011-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","19.984","","","","3"
"2012-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","15.088","","","","3"
"2012-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.285","","","","3"
"2012-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","10.803","","","","3"
"2012-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","15.807","","","","3"
"2012-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.654","","","","3"
"2012-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","11.153","","","","3"
"2012-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","16.285","","","","3"
"2012-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.089","","","","3"
"2012-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","12.196","","","","3"
"2012-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","30.222","","","","3"
"2012-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.311","","","","3"
"2012-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","25.911","","","","3"
"2012-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","20.099","","","","3"
"2012-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","3.810","","","","3"
"2012-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","16.289","","","","3"
"2012-06","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","18.389","","","","3"
"2012-06","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","3.960","","","","3"
"2012-06","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","14.429","","","","3"
"2012-07","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","23.531","","","","3"
"2012-07","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","3.910","","","","3"
"2012-07","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","19.621","","","","3"
"2012-08","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","21.349","","","","3"
"2012-08","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.016","","","","3"
"2012-08","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","17.333","","","","3"
"2012-09","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","23.489","","","","3"
"2012-09","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","3.769","","","","3"
"2012-09","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","19.720","","","","3"
"2012-10","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","21.333","","","","3"
"2012-10","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","3.558","","","","3"
"2012-10","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","17.775","","","","3"
"2012-11","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","24.023","","","","3"
"2012-11","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","3.448","","","","3"
"2012-11","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","20.575","","","","3"
"2012-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","18.456","","","","3"
"2012-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.046","","","","3"
"2012-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","14.410","","","","3"
"2013-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","10.375","","","","3"
"2013-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","3.416","","","","3"
"2013-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","6.959","","","","3"
"2013-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","12.295","","","","3"
"2013-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","3.258","","","","3"
"2013-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","9.037","","","","3"
"2013-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","14.524","","","","3"
"2013-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","3.053","","","","3"
"2013-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","11.471","","","","3"
"2013-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","16.572","","","","3"
"2013-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","3.069","","","","3"
"2013-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","13.503","","","","3"
"2013-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","15.219","","","","3"
"2013-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","3.304","","","","3"
"2013-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","11.915","","","","3"
"2013-06","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","15.607","","","","3"
"2013-06","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","3.184","","","","3"
"2013-06","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","12.423","","","","3"
"2013-07","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","16.236","","","","3"
"2013-07","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.272","","","","3"
"2013-07","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","13.964","","","","3"
"2013-08","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","15.477","","","","3"
"2013-08","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","3.605","","","","3"
"2013-08","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","11.872","","","","3"
"2013-09","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","17.035","","","","3"
"2013-09","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.835","","","","3"
"2013-09","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","14.200","","","","3"
"2013-10","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","16.494","","","","3"
"2013-10","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","3.101","","","","3"
"2013-10","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","13.393","","","","3"
"2013-11","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","17.587","","","","3"
"2013-11","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.854","","","","3"
"2013-11","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","14.733","","","","3"
"2013-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","19.909","","","","3"
"2013-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.827","","","","3"
"2013-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","17.082","","","","3"
"2014-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","12.216","","","","3"
"2014-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.866","","","","3"
"2014-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","9.350","","","","3"
"2014-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","21.228","","","","3"
"2014-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.738","","","","3"
"2014-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","18.490","","","","3"
"2014-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","14.680","","","","3"
"2014-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.617","","","","3"
"2014-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","12.063","","","","3"
"2014-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","18.011","","","","3"
"2014-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.913","","","","3"
"2014-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","15.098","","","","3"
"2014-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","22.330","","","","3"
"2014-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.597","","","","3"
"2014-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","19.733","","","","3"
"2014-06","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","17.973","","","","3"
"2014-06","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.598","","","","3"
"2014-06","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","15.375","","","","3"
"2014-07","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","20.042","","","","3"
"2014-07","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.954","","","","3"
"2014-07","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","17.088","","","","3"
"2014-08","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","12.130","","","","3"
"2014-08","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.792","","","","3"
"2014-08","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","9.338","","","","3"
"2014-09","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","18.422","","","","3"
"2014-09","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.723","","","","3"
"2014-09","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","15.699","","","","3"
"2014-10","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","19.908","","","","3"
"2014-10","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.399","","","","3"
"2014-10","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","17.509","","","","3"
"2014-11","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","29.385","","","","3"
"2014-11","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.551","","","","3"
"2014-11","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","26.834","","","","3"
"2014-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","17.587","","","","3"
"2014-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.264","","","","3"
"2014-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","15.323","","","","3"
"2015-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","12.519","","","","3"
"2015-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.348","","","","3"
"2015-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","10.171","","","","3"
"2015-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","5.735","","","","3"
"2015-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.192","","","","3"
"2015-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","3.543","","","","3"
"2015-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","12.007","","","","3"
"2015-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.371","","","","3"
"2015-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","9.636","","","","3"
"2015-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","10.791","","","","3"
"2015-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.774","","","","3"
"2015-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","9.017","","","","3"
"2015-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","14.877","","","","3"
"2015-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.936","","","","3"
"2015-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","11.941","","","","3"
"2015-06","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","24.896","","","","3"
"2015-06","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.369","","","","3"
"2015-06","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","22.527","","","","3"
"2015-07","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","25.619","","","","3"
"2015-07","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.464","","","","3"
"2015-07","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","23.155","","","","3"
"2015-08","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","13.813","","","","3"
"2015-08","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.481","","","","3"
"2015-08","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","11.332","","","","3"
"2015-09","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","39.426","","","","3"
"2015-09","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.299","","","","3"
"2015-09","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","37.127","","","","3"
"2015-10","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","22.104","","","","3"
"2015-10","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.360","","","","3"
"2015-10","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","19.744","","","","3"
"2015-11","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","18.912","","","","3"
"2015-11","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.532","","","","3"
"2015-11","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","16.380","","","","3"
"2015-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","24.151","","","","3"
"2015-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.534","","","","3"
"2015-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","21.617","","","","3"
"2016-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","12.716","","","","3"
"2016-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.266","","","","3"
"2016-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","10.450","","","","3"
"2016-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","15.151","","","","3"
"2016-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.843","","","","3"
